# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 21:26:43 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
11030475,K02248.01,Kepler-1813 b,CONFIRMED,CANDIDATE,,,,,,2.8181250,2.80000e-05,-2.80000e-05,132.25360,3.10000e-03,-3.10000e-03,0.7200,0.410,-0.410,1.8963,,,327,,,1.39,,,1011.0,,,,,,18.90,,,5128.00,,,4.620,,,0.7200,,,292.239930,48.511570,15.498
11030475,K02248.02,,CANDIDATE,CANDIDATE,,,,,,9.4909600,1.70000e-04,-1.70000e-04,131.49720,6.60000e-03,-6.60000e-03,0.8900,0.290,-0.290,1.9395,,,372,,,1.49,,,674.0,,,,,,11.30,,,5128.00,,,4.620,,,0.7200,,,292.239930,48.511570,15.498
11030475,K02248.03,,CANDIDATE,CANDIDATE,,,,,,0.7619480,1.10000e-05,-1.10000e-05,132.78430,1.70000e-03,-1.70000e-03,0.6100,0.440,-0.440,1.4051,,,194,,,1.00,,,1566.0,,,,,,18.80,,,5128.00,,,4.620,,,0.7200,,,292.239930,48.511570,15.498
11030475,K02248.04,,CANDIDATE,CANDIDATE,,,,,,2.6462350,4.90000e-05,-4.90000e-05,132.66510,5.60000e-03,-5.60000e-03,0.6900,0.450,-0.450,1.9024,,,183,,,0.99,,,1040.0,,,,,,10.80,,,5128.00,,,4.620,,,0.7200,,,292.239930,48.511570,15.498
3847907,K00229.01,Kepler-497 b,CONFIRMED,CANDIDATE,,,,,,3.5732100,3.30000e-06,-3.30000e-06,134.93299,3.10000e-04,-3.10000e-04,0.2600,0.340,-0.340,2.8942,,,2933,,,5.89,,,1211.0,,,,,,282.50,,,5608.00,,,4.360,,,1.1000,,,290.765870,38.927959,14.720
5942808,K02250.01,Kepler-1814 b,CONFIRMED,CANDIDATE,,,,,,2.9353620,1.80000e-05,-1.80000e-05,136.18310,2.30000e-03,-2.30000e-03,0.8400,0.860,-0.860,1.4844,,,917,,,2.68,,,949.0,,,,,,31.50,,,4749.00,,,4.570,,,0.7600,,,285.216670,41.282429,15.622
6206214,K02252.01,Kepler-1158 b,CONFIRMED,CANDIDATE,,,,,,13.5399600,2.70000e-04,-2.70000e-04,143.13960,7.30000e-03,-7.30000e-03,0.7100,0.440,-0.440,4.5741,,,130,,,1.54,,,899.0,,,,,,16.40,,,6137.00,,,4.280,,,1.2800,,,292.233950,41.575211,13.628
8959839,K02253.01,Kepler-1159 b,CONFIRMED,CANDIDATE,,,,,,22.7080100,3.70000e-04,-3.70000e-04,133.71990,6.20000e-03,-6.20000e-03,0.8900,0.420,-0.420,3.6957,,,300,,,1.88,,,636.0,,,,,,14.30,,,5937.00,,,4.510,,,0.9400,,,294.266330,45.204311,14.574
7672097,K02255.01,Kepler-1160 b,CONFIRMED,CANDIDATE,,,,,,7.9708300,1.20000e-04,-1.20000e-04,136.53450,5.30000e-03,-5.30000e-03,0.6500,0.950,-0.950,3.0007,,,477,,,1.71,,,781.0,,,,,,17.40,,,5551.00,,,4.610,,,0.7600,,,287.879390,43.364071,15.833
9112931,K02256.01,Kepler-1161 b,CONFIRMED,CANDIDATE,,,,,,10.7124300,2.40000e-04,-2.40000e-04,137.17000,1.00000e-02,-1.00000e-02,0.6500,0.720,-0.720,2.7223,,,1073,,,1.88,,,492.0,,,,,,16.40,,,4226.00,,,4.720,,,0.5500,,,299.077090,45.440639,15.813
9071593,K02257.01,Kepler-1162 b,CONFIRMED,CANDIDATE,,,,,,32.5628100,6.80000e-04,-6.80000e-04,163.46900,7.50000e-03,-7.50000e-03,0.9000,0.160,-0.160,5.9669,,,664,,,2.35,,,473.0,,,,,,20.00,,,5356.00,,,4.610,,,0.7700,,,283.292140,45.434109,15.480
8126558,K02259.01,Kepler-1815 b,CONFIRMED,CANDIDATE,,,,,,12.1915300,1.80000e-04,-1.80000e-04,136.33120,5.40000e-03,-5.40000e-03,1.2100,0.440,-0.440,2.3362,,,674,,,23.93,,,726.0,,,,,,16.90,,,5331.00,,,4.420,,,0.9400,,,300.170500,43.984970,15.364
11811193,K02260.01,Kepler-1163 b,CONFIRMED,CANDIDATE,,,,,,6.1179820,8.20000e-05,-8.20000e-05,133.61240,4.70000e-03,-4.70000e-03,0.7600,0.290,-0.290,3.8114,,,64,,,0.88,,,1066.0,,,,,,20.10,,,6228.00,,,4.460,,,1.0200,,,290.235840,50.030090,12.168
3734418,K02261.01,Kepler-1164 b,CONFIRMED,CANDIDATE,,,,,,3.9760320,4.30000e-05,-4.30000e-05,133.61820,3.70000e-03,-3.70000e-03,0.3200,0.600,-0.600,2.2563,,,183,,,1.08,,,946.0,,,,,,20.10,,,5052.00,,,4.520,,,0.8100,,,287.529630,38.894508,14.110
11179076,K02497.01,Kepler-1261 b,CONFIRMED,CANDIDATE,,,,,,48.4308000,1.10000e-03,-1.10000e-03,141.45960,7.50000e-03,-7.50000e-03,0.6800,0.920,-0.920,3.5952,,,845,,,2.41,,,391.0,,,,,,12.90,,,4964.00,,,4.580,,,0.7900,,,285.232450,48.806721,15.605
5959719,K02498.01,Kepler-390 b,CONFIRMED,CANDIDATE,,,,,,6.7382500,1.20000e-04,-1.20000e-04,133.31880,6.30000e-03,-6.30000e-03,0.7700,0.720,-0.720,2.6669,,,118,,,0.78,,,738.0,,,,,,10.40,,,5094.00,,,4.630,,,0.6600,,,291.628780,41.208599,13.942
8478994,K00245.03,Kepler-37 b,CONFIRMED,CANDIDATE,,,,,,13.3672600,3.10000e-04,-3.10000e-04,184.03330,8.20000e-03,-8.20000e-03,0.8000,0.250,-0.250,3.0405,,,22,,,0.34,,,629.0,,,,,,13.10,,,5288.00,,,4.590,,,0.7300,,,284.059540,44.518215,9.705
5544903,K02499.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,7.5758277,,,138.21060,,,,,,2.6000,,,599,,,,,,,,,,,,7.50,,,6181.00,,,4.411,,,,,,295.017400,40.728001,15.614
5542983,K02501.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,4.7688207,,,132.10259,,,,,,1.6500,,,109,,,,,,,,,,,,12.80,,,5827.00,,,4.461,,,,,,294.509770,40.726452,13.388
8631504,K02503.01,Kepler-1846 b,CONFIRMED,CANDIDATE,,,,,,14.8202200,3.00000e-04,-3.00000e-04,133.39800,7.70000e-03,-7.70000e-03,0.6600,0.660,-0.660,4.1405,,,157,,,2.41,,,831.0,,,,,,13.70,,,4802.00,,,3.920,,,1.8000,,,294.391050,44.762959,14.146
8110767,K02504.01,Kepler-1685 b,CONFIRMED,CANDIDATE,,,,,,20.4901300,5.80000e-04,-5.80000e-04,144.41800,1.30000e-02,-1.30000e-02,0.4600,0.740,-0.740,3.9920,,,696,,,2.36,,,598.0,,,,,,15.20,,,5470.00,,,4.530,,,0.9000,,,296.188290,43.936852,15.930
5471574,K02505.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.9628500,,,132.19173,,,,,,3.3900,,,96,,,,,,,,,,,,38.20,,,6301.00,,,4.085,,,,,,297.688810,40.643661,13.398
6767840,K02506.01,Kepler-1262 b,CONFIRMED,CANDIDATE,,,,,,17.3584800,4.20000e-04,-4.20000e-04,140.90740,9.00000e-03,-9.00000e-03,0.6000,0.560,-0.560,3.1973,,,279,,,1.78,,,728.0,,,,,,13.50,,,5884.00,,,4.400,,,1.0200,,,288.771820,42.213219,15.180
8379705,K02507.01,Kepler-1847 b,CONFIRMED,CANDIDATE,,,,,,11.1295600,2.10000e-04,-2.10000e-04,138.57850,6.90000e-03,-6.90000e-03,0.7600,0.580,-0.580,2.6971,,,425,,,2.04,,,792.0,,,,,,11.50,,,5881.00,,,4.520,,,0.9200,,,296.601410,44.325260,15.859
8836888,K02508.01,,CANDIDATE,CANDIDATE,,,,,,7.1039000,1.20000e-03,-1.20000e-03,136.33290,2.40000e-03,-2.40000e-03,0.0300,0.650,-0.650,1.7939,,,429,,,1.50,,,781.0,,,,,,13.70,,,5317.00,,,4.600,,,0.7700,,,297.907380,45.032310,15.164
9880190,K02509.01,Kepler-1263 b,CONFIRMED,CANDIDATE,,,,,,4.5514330,7.70000e-05,-7.70000e-05,133.05460,5.80000e-03,-5.80000e-03,0.6000,0.620,-0.620,2.2709,,,172,,,1.01,,,874.0,,,,,,13.30,,,5107.00,,,4.590,,,0.7500,,,286.483640,46.752621,15.035
5392702,K02510.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,12.2146908,,,141.33385,,,,,,6.2200,,,437,,,,,,,,,,,,19.00,,,5343.00,,,4.584,,,,,,299.036410,40.583172,15.352
8478994,K00245.04,Kepler-37 e,CONFIRMED,CANDIDATE,,,,,,51.1988000,1.40000e-03,-1.40000e-03,195.72690,9.60000e-03,-9.60000e-03,0.2900,0.310,-0.310,7.5158,,,23,,,0.43,,,401.0,,,,,,11.50,,,5288.00,,,4.590,,,0.7300,,,284.059540,44.518215,9.705
8429566,K02511.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.7322146,,,131.94184,,,,,,1.8100,,,185,,,,,,,,,,,,13.40,,,5565.00,,,4.509,,,,,,291.358670,44.424252,14.834
9574158,K02512.01,,CANDIDATE,CANDIDATE,,,,,,15.9209300,1.40000e-04,-1.40000e-04,147.05710,3.40000e-03,-3.40000e-03,1.2200,0.970,-0.970,1.6189,,,792,,,21.25,,,615.0,,,,,,16.20,,,5421.00,,,4.590,,,0.7900,,,284.719880,46.250790,15.523
9653622,K02513.01,Kepler-2002 b,CONFIRMED,CANDIDATE,,,,,,19.0054500,2.30000e-04,-2.30000e-04,144.15600,4.50000e-03,-4.50000e-03,1.0800,0.530,-0.530,2.2565,,,473,,,12.00,,,740.0,,,,,,16.60,,,6128.00,,,4.400,,,1.0500,,,293.668850,46.379250,14.839
4391348,K02514.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.9642345,,,131.67188,,,,,,2.4300,,,189,,,,,,,,,,,,13.10,,,6059.00,,,4.390,,,,,,297.409060,39.490292,15.083
8156120,K00318.01,Kepler-522 b,CONFIRMED,CANDIDATE,,,,,,38.5833600,1.50000e-04,-1.50000e-04,174.83930,1.40000e-03,-1.40000e-03,0.7400,0.062,-0.062,10.6986,,,1224,,,5.18,,,655.0,,,,,,157.00,,,6285.00,,,4.290,,,1.3800,,,288.153990,44.068821,12.211
8684730,K00319.01,,CANDIDATE,CANDIDATE,,,,,,46.1515900,1.10000e-04,-1.10000e-04,176.62350,8.20000e-04,-8.20000e-04,0.9100,0.072,-0.072,6.2262,,,1769,,,7.44,,,613.0,,,,,,208.70,,,5952.00,,,4.190,,,1.4700,,,290.117520,44.872940,12.711
8700558,K00320.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,4.7918373,,,173.51003,,,,,,2.1300,,,133,,,,,,,,,,,,38.70,,,6234.00,,,3.993,,,,,,295.947810,44.827831,12.174
8753657,K00321.01,Kepler-406 b,CONFIRMED,CANDIDATE,,,,,,2.4263076,8.30000e-06,-8.30000e-06,170.45484,9.60000e-04,-9.60000e-04,0.6500,0.300,-0.300,2.6866,,,188,,,1.59,,,1375.0,,,,,,72.10,,,5538.00,,,4.340,,,1.1100,,,291.848050,44.968220,12.520
8948424,K00322.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.8888260,,,173.58265,,,,,,3.0800,,,15226,,,,,,,,,,,,151.00,,,4362.00,,,4.682,,,,,,290.209930,45.251904,12.970
9139084,K00323.01,Kepler-523 b,CONFIRMED,CANDIDATE,,,,,,5.8359730,1.70000e-05,-1.70000e-05,169.87492,9.40000e-04,-9.40000e-04,0.6700,0.580,-0.580,2.0772,,,535,,,2.17,,,915.0,,,,,,74.30,,,5527.00,,,4.520,,,0.8900,,,284.061130,45.506851,12.465
9641041,K00324.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.0890812,,,171.22854,,,,,,2.5200,,,145,,,,,,,,,,,,86.30,,,6046.00,,,4.493,,,,,,288.024540,46.305870,12.217
10905239,K00046.01,Kepler-101 b,CONFIRMED,CANDIDATE,,,,,,3.4876878,4.20000e-06,-4.20000e-06,170.93149,3.70000e-04,-3.70000e-04,0.7530,0.071,-0.071,4.0237,,,1303,,,4.32,,,1233.0,,,,,,284.80,,,5764.00,,,4.400,,,1.1000,,,283.255490,48.355232,13.770
9724984,K00325.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,7.8633616,,,171.00169,,,,,,2.7000,,,449,,,,,,,,,,,,66.70,,,5465.00,,,4.007,,,,,,297.309690,46.449471,12.940
9881662,K00327.01,Kepler-140 b,CONFIRMED,CANDIDATE,,,,,,3.2542810,2.50000e-05,-2.50000e-05,172.66170,2.30000e-03,-2.30000e-03,0.4400,0.360,-0.360,2.9610,,,156,,,1.48,,,1378.0,,,,,,35.80,,,6206.00,,,4.390,,,1.1700,,,287.369480,46.768219,12.996
9895004,K00328.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.2508261,,,170.32122,,,,,,1.2100,,,527,,,,,,,,,,,,97.50,,,5776.00,,,4.342,,,,,,293.576290,46.775471,12.820
10031885,K00329.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,8.5895184,,,174.96695,,,,,,6.0700,,,179,,,,,,,,,,,,29.10,,,5769.00,,,4.542,,,,,,298.818210,46.940350,13.478
11361646,K00330.01,Kepler-524 b,CONFIRMED,CANDIDATE,,,,,,7.9740590,6.80000e-05,-6.80000e-05,174.52990,2.90000e-03,-2.90000e-03,0.6200,0.190,-0.190,5.4200,,,307,,,2.26,,,1018.0,,,,,,43.70,,,5749.00,,,4.240,,,1.2400,,,296.859220,49.162048,13.928
10285631,K00331.01,Kepler-525 b,CONFIRMED,CANDIDATE,,,,,,18.6842100,2.00000e-04,-2.00000e-04,170.82870,3.20000e-03,-3.20000e-03,0.8800,0.110,-0.110,7.2416,,,409,,,3.54,,,803.0,,,,,,48.70,,,5536.00,,,4.100,,,1.5000,,,296.183440,47.358761,13.497
10290666,K00332.01,Kepler-526 b,CONFIRMED,CANDIDATE,,,,,,5.4585140,3.20000e-05,-3.20000e-05,172.08750,1.80000e-03,-1.80000e-03,0.4900,0.320,-0.320,4.0346,,,247,,,1.92,,,1103.0,,,,,,53.30,,,5719.00,,,4.330,,,1.2100,,,297.650940,47.396290,13.046
10337258,K00333.01,Kepler-527 b,CONFIRMED,CANDIDATE,,,,,,13.2853880,8.90000e-05,-8.90000e-05,169.86020,2.40000e-03,-2.40000e-03,0.7310,0.093,-0.093,6.2576,,,504,,,2.27,,,849.0,,,,,,62.10,,,6310.00,,,4.430,,,1.0600,,,290.957920,47.406281,13.390
10383687,K00334.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,8.4877831,,,176.93368,,,,,,2.7900,,,323,,,,,,,,,,,,33.90,,,5880.00,,,4.407,,,,,,280.881840,47.564243,13.301
10470206,K00335.01,,CANDIDATE,CANDIDATE,,,,,,46.5667800,2.30000e-04,-2.30000e-04,196.30960,1.70000e-03,-1.70000e-03,0.6800,0.180,-0.180,7.4630,,,809,,,4.88,,,685.0,,,,,,45.80,,,6380.00,,,4.120,,,1.6200,,,291.818570,47.675282,13.893
4636578,K02025.02,Kepler-350 d,CONFIRMED,CANDIDATE,,,,,,26.1361700,5.10000e-04,-5.10000e-04,131.62200,7.30000e-03,-7.30000e-03,0.8400,0.230,-0.230,6.9105,,,348,,,2.61,,,734.0,,,,,,29.90,,,6215.00,,,4.260,,,1.2600,,,285.419620,39.706108,13.781
4636578,K02025.03,Kepler-350 b,CONFIRMED,CANDIDATE,,,,,,11.1896900,2.90000e-04,-2.90000e-04,140.62960,9.50000e-03,-9.50000e-03,0.8400,0.280,-0.280,5.1196,,,122,,,1.56,,,974.0,,,,,,12.50,,,6215.00,,,4.260,,,1.2600,,,285.419620,39.706108,13.781
11923284,K02026.01,Kepler-1061 b,CONFIRMED,CANDIDATE,,,,,,2.7580060,1.40000e-05,-1.40000e-05,131.87500,1.50000e-03,-1.50000e-03,0.4600,0.370,-0.370,2.0383,,,216,,,1.78,,,1488.0,,,,,,39.50,,,6176.00,,,4.320,,,1.1900,,,296.230010,50.275230,13.263
7102316,K02028.01,Kepler-351 c,CONFIRMED,CANDIDATE,,,,,,57.2471900,9.40000e-04,-9.40000e-04,184.69680,5.60000e-03,-5.60000e-03,0.3200,0.940,-0.940,6.0601,,,1504,,,3.12,,,409.0,,,,,,25.80,,,5424.00,,,4.560,,,0.8200,,,286.452700,42.657879,15.990
10602291,K00210.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,20.9273746,,,139.32493,,,,,,3.3500,,,8027,,,,,,,,,,,,355.50,,,5812.00,,,4.369,,,,,,292.782350,47.800629,14.877
7102316,K02028.02,Kepler-351 b,CONFIRMED,CANDIDATE,,,,,,37.0530200,5.50000e-04,-5.50000e-04,200.22160,5.20000e-03,-5.20000e-03,0.4400,0.890,-0.890,4.9462,,,1335,,,2.61,,,473.0,,,,,,26.00,,,5424.00,,,4.560,,,0.8200,,,286.452700,42.657879,15.990
9489524,K02029.01,Kepler-352 c,CONFIRMED,CANDIDATE,,,,,,16.3328700,1.50000e-04,-1.50000e-04,136.90360,3.50000e-03,-3.50000e-03,0.8000,0.410,-0.410,2.1559,,,288,,,1.33,,,550.0,,,,,,22.80,,,5072.00,,,4.640,,,0.7000,,,299.896510,46.051971,12.957
9489524,K02029.02,Kepler-352 b,CONFIRMED,CANDIDATE,,,,,,10.0554800,1.60000e-04,-1.60000e-04,173.22380,5.60000e-03,-5.60000e-03,0.1600,0.670,-0.670,2.9236,,,156,,,0.80,,,646.0,,,,,,17.90,,,5072.00,,,4.640,,,0.7000,,,299.896510,46.051971,12.957
5940165,K02031.01,Kepler-1062 b,CONFIRMED,CANDIDATE,,,,,,9.3042360,6.40000e-05,-6.40000e-05,140.33480,2.60000e-03,-2.60000e-03,0.6900,0.690,-0.690,1.9050,,,637,,,1.54,,,533.0,,,,,,25.10,,,4310.00,,,4.700,,,0.5700,,,283.899410,41.221611,14.796
2985767,K02032.01,Kepler-1063 b,CONFIRMED,CANDIDATE,,,,,,14.0796980,9.50000e-05,-9.50000e-05,139.95900,2.70000e-03,-2.70000e-03,0.6800,0.890,-0.890,1.3339,,,188,,,1.27,,,671.0,,,,,,20.90,,,5425.00,,,4.510,,,0.8700,,,290.526760,38.142979,12.261
2304320,K02033.01,Kepler-1064 b,CONFIRMED,CANDIDATE,,,,,,16.5409100,1.60000e-04,-1.60000e-04,133.94920,3.60000e-03,-3.60000e-03,0.7600,0.840,-0.840,2.8218,,,380,,,1.30,,,519.0,,,,,,25.50,,,4957.00,,,4.670,,,0.6200,,,291.741640,37.688938,13.755
3657758,K02034.01,Kepler-1065 b,CONFIRMED,CANDIDATE,,,,,,3.6093220,2.20000e-05,-2.20000e-05,133.79000,2.30000e-03,-2.30000e-03,0.4700,0.630,-0.630,1.7437,,,1278,,,3.08,,,1045.0,,,,,,38.40,,,5443.00,,,4.550,,,0.8500,,,294.511260,38.790501,15.540
9790806,K02035.01,Kepler-1066 b,CONFIRMED,CANDIDATE,,,,,,1.9315635,7.30000e-06,-7.30000e-06,131.76469,9.10000e-04,-9.10000e-04,0.7800,0.390,-0.390,1.6181,,,464,,,2.21,,,1383.0,,,,,,51.90,,,5445.00,,,4.420,,,0.9300,,,298.866580,46.502239,13.007
6382217,K02036.01,Kepler-353 c,CONFIRMED,CANDIDATE,,,,,,8.4109530,7.30000e-05,-7.30000e-05,133.80150,3.20000e-03,-3.20000e-03,0.5200,0.600,-0.600,2.2584,,,810,,,1.49,,,490.0,,,,,,22.50,,,3952.00,,,4.740,,,0.5200,,,296.856630,41.758179,15.773
6382217,K02036.02,Kepler-353 b,CONFIRMED,CANDIDATE,,,,,,5.7953000,1.00000e-04,-1.00000e-04,136.77590,6.40000e-03,-6.40000e-03,0.5100,0.600,-0.600,1.9734,,,338,,,0.96,,,552.0,,,,,,10.80,,,3952.00,,,4.740,,,0.5200,,,296.856630,41.758179,15.773
10656508,K00211.01,,CANDIDATE,CANDIDATE,,,,,,372.1084000,1.30000e-03,-1.30000e-03,136.01397,9.10000e-04,-9.10000e-04,0.0170,0.020,-0.020,4.8126,,,7821,,,9.90,,,277.0,,,,,,88.60,,,6072.00,,,4.390,,,1.1300,,,287.970310,47.972099,14.989
3734418,K02261.02,,CANDIDATE,CANDIDATE,,,,,,6.6255800,1.70000e-04,-1.70000e-04,136.16540,9.10000e-03,-9.10000e-03,0.7100,0.490,-0.490,2.0033,,,96,,,0.84,,,793.0,,,,,,7.80,,,5052.00,,,4.520,,,0.8100,,,287.529630,38.894508,14.110
3862246,K00230.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,4.7024984,,,136.30754,,,,,,1.9200,,,4176,,,,,,,,,,,,186.00,,,5265.00,,,4.482,,,,,,294.517460,38.956341,14.916
8613535,K02263.01,Kepler-1165 c,CONFIRMED,CANDIDATE,,,,,,29.9682800,6.50000e-04,-6.50000e-04,147.86250,7.90000e-03,-7.90000e-03,0.6400,0.380,-0.380,6.6515,,,323,,,1.82,,,596.0,,,,,,15.10,,,5993.00,,,4.490,,,0.9900,,,286.971280,44.708302,14.456
12256520,K02264.01,Kepler-1166 b,CONFIRMED,CANDIDATE,,,,,,33.2420100,6.90000e-04,-6.90000e-04,143.45170,7.80000e-03,-7.80000e-03,0.8800,0.420,-0.420,4.5313,,,350,,,2.15,,,538.0,,,,,,14.10,,,5408.00,,,4.390,,,0.9800,,,290.348510,50.902851,14.477
3337432,K02265.01,,CANDIDATE,CANDIDATE,,,,,,2.9761520,4.80000e-05,-4.80000e-05,132.95960,6.10000e-03,-6.10000e-03,0.5600,0.750,-0.750,3.4527,,,87,,,0.97,,,1303.0,,,,,,17.40,,,5890.00,,,4.430,,,1.0300,,,290.138210,38.491184,13.400
10489345,K02266.01,Kepler-1167 b,CONFIRMED,CANDIDATE,,,,,,1.0039650,1.20000e-05,-1.20000e-05,132.08590,2.20000e-03,-2.20000e-03,0.8300,0.700,-0.700,1.6527,,,446,,,1.63,,,1338.0,,,,,,18.10,,,4778.00,,,4.610,,,0.6900,,,298.302730,47.694031,15.942
11774303,K02269.01,,CANDIDATE,CANDIDATE,,,,,,0.6140747,6.10000e-06,-6.10000e-06,132.47137,8.20000e-04,-8.20000e-04,0.4400,0.730,-0.730,1.0865,,,349,,,2.25,,,2457.0,,,,,,31.70,,,6271.00,,,4.390,,,1.1800,,,297.019650,49.997379,15.177
10329469,K02271.01,Kepler-1168 b,CONFIRMED,CANDIDATE,,,,,,55.8228000,1.50000e-03,-1.50000e-03,169.03500,1.00000e-02,-1.00000e-02,0.6400,0.720,-0.720,5.4969,,,870,,,2.11,,,357.0,,,,,,16.10,,,5000.00,,,4.650,,,0.6900,,,287.297700,47.455441,15.624
9654875,K02272.01,,CANDIDATE,CANDIDATE,,,,,,1.3413640,1.80000e-05,-1.80000e-05,132.72150,3.40000e-03,-3.40000e-03,0.6100,0.150,-0.150,7.0694,,,37,,,1.49,,,2881.0,,,,,,27.10,,,7274.00,,,3.940,,,2.3400,,,294.153660,46.309681,12.783
9717943,K02273.01,Kepler-1169 b,CONFIRMED,CANDIDATE,,,,,,6.1101220,1.00000e-04,-1.00000e-04,136.90980,5.80000e-03,-5.80000e-03,0.8200,0.610,-0.610,2.3853,,,62,,,1.02,,,1104.0,,,,,,13.60,,,5934.00,,,4.310,,,1.1800,,,294.911560,46.491459,12.716
7960980,K02274.01,Kepler-1170 b,CONFIRMED,CANDIDATE,,,,,,9.9896500,1.50000e-04,-1.50000e-04,133.76110,5.70000e-03,-5.70000e-03,0.6600,0.920,-0.920,3.7349,,,973,,,2.52,,,667.0,,,,,,19.10,,,5065.00,,,4.600,,,0.7800,,,292.168580,43.779671,15.909
